episode,runtime,enddistance,score
48,1.560000000000001,10.39148724436586,-37.52072778867489
49,1.560000000000001,10.391182887240754,-37.52154147671175
50,1.560000000000001,10.395898852881917,-37.53422716683086
51,1.560000000000001,10.3881148089419,-37.514071755417866
52,1.560000000000001,10.392151310826982,-37.52473724272814
53,1.560000000000001,10.390310973536213,-37.52772220946828
54,1.560000000000001,10.394469526020808,-37.53177121213559
55,1.560000000000001,10.398175402202599,-37.53713006290165
56,1.560000000000001,10.39928846037701,-37.53761984666244
57,1.560000000000001,10.393890273028575,-37.527521121947245
58,1.560000000000001,10.39497314695073,-37.537978301577766
59,1.4400000000000008,10.183191798663616,-34.6937536516464
60,1.4400000000000008,10.064578479819877,-33.62981756873726
61,1.4400000000000008,10.066318057887216,-33.63744130066496
62,1.4400000000000008,10.063514843322082,-33.63226481718519
63,1.4400000000000008,10.06412070941566,-33.62888124066309
64,1.4400000000000008,10.064739766278159,-33.63850923608411
65,1.4400000000000008,10.066562008731333,-33.63455720942583
66,1.4400000000000008,10.064627201713622,-33.63314592067621
67,1.4400000000000008,10.06742511522819,-33.64701338805757
68,1.4400000000000008,10.064669233632198,-33.634352731655845
69,1.4400000000000008,10.065567543749102,-33.63641490615828
70,1.4400000000000008,10.067445427331172,-33.644498262541084
71,1.4400000000000008,10.064218466107434,-33.629465962299285
72,1.4400000000000008,10.063459850893599,-33.629095795440065
73,1.4400000000000008,10.062636961481232,-33.627872668086844
74,1.4400000000000008,10.063447498981228,-33.62867565275634
75,1.4400000000000008,10.0668980486127,-33.64108865696392
76,1.4400000000000008,10.065357262778933,-33.634966407004576
77,1.4400000000000008,10.062848809562011,-33.62668132417641
78,1.4400000000000008,10.063751971104754,-33.628347777176586
79,1.4400000000000008,10.06495691778475,-33.62989488826531
80,1.4400000000000008,10.067433182680526,-33.64145941009049
81,1.4400000000000008,10.063492147265979,-33.62905586375244
82,1.4400000000000008,10.06374711306476,-33.62938458627003
83,1.4400000000000008,10.065909695214454,-33.64081195639349
84,1.4400000000000008,10.063994950996104,-33.628163360460356
85,1.4400000000000008,10.065200113847759,-33.63395703571833
86,1.4400000000000008,10.060767728907225,-33.624919329800406
87,1.4400000000000008,10.066453191296768,-33.63788855149807
88,1.4400000000000008,10.063761586836534,-33.63173643060146
89,1.4400000000000008,10.065772258536608,-33.63923350930051
90,1.4400000000000008,10.064420643771825,-33.635275086095575
91,1.4400000000000008,10.065490961764686,-33.63162801611737
92,1.4400000000000008,10.064331463648541,-33.63289441592838
93,1.4400000000000008,10.062688198988083,-33.627272553701204
94,1.4400000000000008,10.066162476844577,-33.63523917293413
95,1.4400000000000008,10.06463748924292,-33.629998071405915
96,1.4400000000000008,10.063503874240858,-33.62980713982554
97,1.4400000000000008,10.065609803520426,-33.63655778182138
98,1.4400000000000008,10.062974253211701,-33.62593158413133
99,1.4400000000000008,10.063461787566025,-33.631683518482454
100,1.4400000000000008,10.063863130414891,-33.634106466923576
101,1.4400000000000008,10.066219223987206,-33.63626370633825
102,1.4400000000000008,10.066704068464443,-33.63663675921508
103,1.4400000000000008,10.065716168347054,-33.634968486101535
104,1.4400000000000008,10.164144058545562,-33.628869263466484
105,1.560000000000001,10.386679356909166,-37.508522734147746
106,1.560000000000001,10.80963854472577,-37.59966889529499
107,1.4400000000000008,10.06354388234878,-33.634151985609606
108,1.4400000000000008,10.065268349541672,-33.63016637857625
109,1.4400000000000008,10.068454419214712,-33.6433573237895
110,1.4400000000000008,10.063364917724673,-33.62899311726189
111,1.4400000000000008,10.065652160172693,-33.63208906509276
112,1.4400000000000008,10.066123947280444,-33.63788588437641
113,1.4400000000000008,10.396091492327523,-32.840794773480624
114,5.0399999999999805,2.8181241806626844,71.4643460153806
115,4.14,10.106068724035575,10.085293787693374
116,4.6199999999999894,10.041685384314661,12.95292078552459
117,5.0399999999999805,7.315850694456333,35.495383389241965
118,3.960000000000003,10.160784922646576,-9.108291351061919
119,1.4400000000000008,10.066427827130987,-33.63955654545119
120,1.4400000000000008,10.062881645718022,-33.62600422936689
121,1.4400000000000008,10.063827437878178,-33.63368135294207
122,1.4400000000000008,10.061567500017077,-33.62342214613352
123,1.4400000000000008,10.06535932655912,-33.63495154816253
124,1.4400000000000008,10.063265888478533,-33.63179153883735
125,1.4400000000000008,10.064130037013443,-33.635116982506574
126,1.4400000000000008,10.063130059674831,-33.629403625354286
127,1.4400000000000008,10.063385209276563,-33.62597538058188
128,1.4400000000000008,10.063936536989264,-33.62809296104961
129,1.4400000000000008,10.065468378288825,-33.63293995495564
130,1.4400000000000008,10.061561142704939,-33.62421871562657
131,1.4400000000000008,10.064293304344014,-33.63335269613848
132,1.4400000000000008,10.063821517566279,-33.630509313765224
133,1.4400000000000008,10.06539799062013,-33.642962945349275
134,1.4400000000000008,10.324060708730306,-34.60119683728494
135,1.4400000000000008,10.062529946596646,-33.62998121373597
136,1.4400000000000008,10.064495723531822,-33.632161575060785
137,1.4400000000000008,10.062800575347277,-33.62403331361688
138,1.4400000000000008,10.063489209367052,-33.625670020692255
139,1.4400000000000008,10.061262909620707,-33.628950194382746
140,1.4400000000000008,10.062467179972467,-33.625188485278834
141,1.4400000000000008,10.061452002216193,-33.624238804493054
142,1.4400000000000008,10.062812847687441,-33.62504003650483
143,1.4400000000000008,10.066216701079913,-33.63949080412425
144,1.4400000000000008,10.068463472963757,-33.64824273368458
145,1.4400000000000008,10.065216514614274,-33.63175021365698
146,1.4400000000000008,10.065265382905498,-33.63506363395015
147,1.4400000000000008,10.064588686206145,-33.63944950152526
148,1.4400000000000008,10.065128893674872,-33.63419684592883
149,1.4400000000000008,10.065151756271769,-33.63779137155733
150,1.4400000000000008,10.064535578065234,-33.6343830029376
151,1.4400000000000008,10.06284727523456,-33.627169863255304
152,1.4400000000000008,10.06317601994517,-33.62808223166948
153,1.4400000000000008,10.063252870642627,-33.6271035822382
154,1.4400000000000008,10.069302263996404,-33.65043985885396
155,1.4400000000000008,10.06633234211859,-33.637394100822114
156,1.4400000000000008,10.065084023525456,-33.63648648547563
157,1.4400000000000008,10.063039438202628,-33.62748731391072
158,1.4400000000000008,10.063637865216,-33.626636829888234
159,1.4400000000000008,10.063874784456893,-33.62884233853184
160,1.4400000000000008,10.065544498090219,-33.63570874536388
161,1.4400000000000008,10.066756021111223,-33.63827744298018
162,1.560000000000001,10.415124784490233,-37.31551405533094
163,1.560000000000001,10.393310769537324,-37.52689543319487
164,1.560000000000001,10.389126600780601,-37.52155320601728
165,1.560000000000001,10.781581950645808,-37.6998961930806
166,1.4400000000000008,10.322267963231834,-34.05353668184568
167,1.5000000000000009,10.376969426382507,-35.3570004421599
168,1.5000000000000009,10.37964180909649,-35.36513238596016
169,1.5000000000000009,10.38282427690319,-35.37610704690271
170,1.5000000000000009,10.379178648496724,-35.36259095428689
171,1.5000000000000009,10.378951403202636,-35.36370791524674
172,1.5000000000000009,10.381433357181814,-35.370642536177094
173,1.5000000000000009,10.377461206000884,-35.35684132061754
174,1.5000000000000009,10.382046302105277,-35.37157176890676
175,1.5000000000000009,10.384056725991325,-35.37859123353826
176,1.5000000000000009,10.382893668692585,-35.37583409701081
177,1.5000000000000009,10.87222135732771,-35.53074377197937
178,1.3800000000000008,10.950993788048997,-32.79062741294272
179,1.3800000000000008,10.950354484276042,-32.79058388006349
180,1.3800000000000008,10.953671981935521,-32.794730064578665
181,1.3800000000000008,10.952628793366049,-32.79380592658235
182,1.3800000000000008,10.950454593437344,-32.78946347022089
183,1.3800000000000008,10.95160891745279,-32.791265233806584
184,1.3800000000000008,10.952267826738645,-32.793120307488486
185,1.3800000000000008,10.94984671269497,-32.78961863226944
186,1.3800000000000008,10.950497982493266,-32.789326316774634
187,1.3800000000000008,10.952482558801666,-32.791492479206056
188,1.3800000000000008,10.9502651305889,-32.79022681675215
189,1.3800000000000008,10.95161382591214,-32.79107082238881
190,1.3800000000000008,10.950466097484629,-32.79036945946005
191,1.3800000000000008,10.951432783046872,-32.791439399886904
192,1.3800000000000008,10.949125775626566,-32.788708551438546
193,1.3800000000000008,10.950704933922161,-32.79059369709381
194,1.3800000000000008,10.950810578676728,-32.79068440113063
195,1.3800000000000008,10.94967048850903,-32.789611412979816
196,1.3800000000000008,10.949667761426323,-32.78843983951428
197,1.3800000000000008,10.952638308575334,-32.79327835241931
198,1.3800000000000008,10.951913288571516,-32.791607503806524
199,1.3800000000000008,10.949573925188766,-32.78822031694649
200,1.3800000000000008,10.951695386721308,-32.79091140657291
201,1.3800000000000008,10.95290402432104,-32.7935504856038
202,1.3800000000000008,10.935374283543053,-32.78215842584778
203,1.3800000000000008,10.951947102094636,-32.7916804926572
204,1.3800000000000008,10.951483451737364,-32.79228141179814
205,1.3800000000000008,10.951293095932224,-32.79085267410571
206,1.3800000000000008,10.951070338808789,-32.79088826902866
207,1.3800000000000008,10.952214693907413,-32.792335779244944
208,1.3800000000000008,10.951054811782935,-32.792040279192825
209,1.3800000000000008,10.952324234707012,-32.792817772188215
210,1.3800000000000008,10.951074271716166,-32.7918420226794
211,1.3800000000000008,10.951561142354736,-32.79144390760356
212,1.3800000000000008,10.951242362009676,-32.79063075065936
213,1.3800000000000008,10.951514670388931,-32.79168641896526
214,1.3800000000000008,10.949563213291684,-32.78953058870021
215,1.3800000000000008,10.951046314345472,-32.79106729588369
216,1.3800000000000008,10.950513882087792,-32.790010405578045
217,1.3800000000000008,10.950978126465758,-32.790844136910636
218,1.3800000000000008,10.952155056876949,-32.79217431708748
219,1.3800000000000008,10.952679011800333,-32.79318752986869
220,1.3800000000000008,10.95162740516409,-32.79160652624864
221,1.3800000000000008,10.950239851165458,-32.789643636643746
222,1.3800000000000008,10.950264226179025,-32.78968329302614
223,1.3800000000000008,10.951106432741005,-32.790978578765916
224,1.4400000000000008,10.173472233118623,-34.79030322063123
225,1.560000000000001,10.172462727892158,-36.62138427404743
226,1.560000000000001,10.164277506120072,-36.60677048538673
227,1.560000000000001,10.170474629104431,-36.62039244013006
228,1.560000000000001,10.170235233786949,-36.61788103076196
229,1.560000000000001,10.17269408909783,-36.629529046756964
230,1.560000000000001,10.163138523275903,-36.597061372308204
231,1.5000000000000009,10.79786093621795,-36.23665814259818
232,1.5000000000000009,10.79394728670795,-36.217083781611805
233,1.5000000000000009,10.79521805349516,-36.22563729226965
234,1.5000000000000009,10.798038275669438,-36.2319370694855
235,1.5000000000000009,10.79379152722576,-36.2221626950826
236,1.5000000000000009,10.798588286297264,-36.23277432272163
237,1.5000000000000009,10.792164876532016,-36.21990029690494
238,1.5000000000000009,10.794799946846144,-36.22398732235859
239,1.5000000000000009,10.800702786979073,-36.23613306319983
240,1.5000000000000009,10.796852819557149,-36.22797811181355
241,1.5000000000000009,10.800643414139492,-36.23957460803644
242,1.5000000000000009,10.800927753207924,-36.24255202821647
243,1.5000000000000009,10.79419661332262,-36.225836963036244
244,1.5000000000000009,10.796513478216387,-36.22732962492054
245,1.5000000000000009,10.797892963251668,-36.23162601358854
246,1.5000000000000009,10.79644326317477,-36.2294958125057
247,1.5000000000000009,10.795985767666437,-36.22583579715627
248,1.5000000000000009,10.795436382894273,-36.2254566373939
249,1.5000000000000009,10.799048102278025,-36.231553574473175
250,1.5000000000000009,10.792484236570008,-36.218859781283186
251,1.5000000000000009,10.797308926505668,-36.232087988038266
252,1.5000000000000009,10.794130076272266,-36.2202940924509
253,1.5000000000000009,10.795053270369431,-36.22498570810406
254,1.5000000000000009,10.797529134845,-36.231454272914014
255,1.5000000000000009,10.794805509152804,-36.22723870696421
256,1.5000000000000009,10.79403238198173,-36.222040386591274
257,1.5000000000000009,10.798651495141097,-36.236675486476194
258,1.5000000000000009,10.798839329100542,-36.23733613106978
259,1.5000000000000009,10.79547366650211,-36.23019671147769
260,1.5000000000000009,10.79638923694667,-36.23500595005027
261,1.5000000000000009,10.7952845284366,-36.22134095980673
262,1.5000000000000009,10.795596805236883,-36.225779926378486
263,1.5000000000000009,10.795777269718084,-36.221682263955955
264,1.5000000000000009,10.794268763040805,-36.225048069757214
265,1.5000000000000009,10.796640669402407,-36.227271419509364
266,1.5000000000000009,10.79714790910366,-36.23157294793551
267,1.5000000000000009,10.794299373363167,-36.225036912267505
268,1.5000000000000009,10.79511675375275,-36.22279074780506
269,1.5000000000000009,10.795493635142826,-36.22987771787671
270,1.5000000000000009,10.79636192399364,-36.228946219803106
271,1.5000000000000009,10.79583081302366,-36.227766446300414
272,1.5000000000000009,10.788759260114821,-36.203780060087546
273,1.5000000000000009,10.79477658086422,-36.22431585159802
274,1.5000000000000009,10.695316892638592,-36.211774633581705
275,1.560000000000001,10.17350284895362,-36.628566339107756
276,1.560000000000001,10.310283307198127,-36.988444269724276
277,1.560000000000001,10.175595393287841,-36.634425740882094
278,1.560000000000001,10.182361343484462,-36.64289689889706
279,1.560000000000001,10.16543385419153,-36.602378859741385
280,1.5000000000000009,10.511582070335853,-35.334392290485184
281,1.3800000000000008,10.952402576054945,-32.79261516323108
282,1.3800000000000008,10.950482241910557,-32.789339687354065
283,1.3800000000000008,10.951391884761469,-32.79153803348355
284,1.3800000000000008,10.951829106414953,-32.79184542004792
285,1.3800000000000008,10.949676524535997,-32.78809753715502
286,1.3800000000000008,10.95057957364023,-32.79024745660465
287,1.3800000000000008,10.950406576449485,-32.789988566244126
288,1.3800000000000008,10.951678371763448,-32.791431685448046
289,1.3800000000000008,10.952085408277762,-32.792428770750426
290,1.5000000000000009,10.599521790078189,-36.92552571072005
291,1.5000000000000009,10.301286843161959,-35.210806447148244
292,1.560000000000001,10.447968551111789,-37.1383354012216
293,1.5000000000000009,10.53995110205329,-35.94541899134257
294,1.560000000000001,10.373556065719834,-34.25077174025248
295,1.5000000000000009,10.795014963801867,-36.22545741952578
296,1.5000000000000009,10.795842039292646,-36.21879825603904
297,1.5000000000000009,10.79613352023268,-36.229527538918866
298,1.5000000000000009,10.793451268465251,-36.22022706356695
299,1.5000000000000009,10.795150645210699,-36.22611324908401
300,1.5000000000000009,10.795412440211349,-36.22594641384058
301,1.5000000000000009,10.796127318836385,-36.22807519738061
302,1.5000000000000009,10.79633497694719,-36.2312282586043
303,1.5000000000000009,10.79390135628429,-36.22051594191098
304,1.5000000000000009,10.792770238012947,-36.222034462385224
305,1.5000000000000009,10.793922075036194,-36.2276049088018
306,1.5000000000000009,10.79813497760716,-36.23796485732743
307,1.5000000000000009,10.796204258333448,-36.22567417667073
308,1.5000000000000009,10.799751430514258,-36.238073582634215
309,1.5000000000000009,10.795387011431474,-36.22673225369121
310,1.5000000000000009,10.798727403594604,-36.23425519238616
311,1.5000000000000009,10.795372244360891,-36.228405860088145
312,1.5000000000000009,10.79664577773187,-36.2272659424333
313,1.5000000000000009,10.79767859015731,-36.23320973153165
314,1.5000000000000009,10.79506840147053,-36.226691449319574
315,1.5000000000000009,10.793219051917202,-36.21783278710944
316,1.5000000000000009,10.796919335645047,-36.22619951910046
317,1.5000000000000009,10.795487205399448,-36.2258915315728
318,1.5000000000000009,10.797001286364843,-36.23136069709335
319,1.5000000000000009,10.794069811763402,-36.22186491435602
320,1.5000000000000009,10.794067079138406,-36.221366836033006
321,1.5000000000000009,10.792592761534994,-36.216185654670475
322,1.5000000000000009,10.794292979666926,-36.222167124046
323,1.5000000000000009,10.794076522991007,-36.22136934402163
324,1.5000000000000009,10.682720858190187,-36.19232149277809
325,1.560000000000001,10.788997115560377,-36.27280295768398
326,1.620000000000001,10.137610704155605,-36.580404680088684
327,1.620000000000001,10.135955996735436,-36.58028310387253
328,1.620000000000001,10.138364972823712,-36.58548070481568
329,1.620000000000001,10.138516688593825,-36.58857343068714
330,1.620000000000001,10.129312597284573,-36.57825780320735
331,1.620000000000001,10.143022430218982,-36.59814452066246
332,1.620000000000001,10.133879335111036,-36.587123341944384
333,1.620000000000001,10.187406108698205,-36.607784445155055
334,1.4400000000000008,10.123173096655917,-34.13465125050955
335,1.620000000000001,10.15481106932296,-36.58700800832254
336,1.4400000000000008,10.1174320909841,-34.259481083138034
337,1.4400000000000008,10.187646133520678,-34.20803557191348
338,1.4400000000000008,10.104285134890974,-34.25245371550886
339,1.4400000000000008,10.253615389259615,-34.337053506913506
340,1.4400000000000008,10.099836314668664,-34.22964593225684
341,1.5000000000000009,10.194976792742976,-36.29735493327727
342,1.4400000000000008,10.074784578640658,-34.161809062291
343,1.4400000000000008,10.07634844487697,-34.24594563621767
344,1.4400000000000008,10.13149133968971,-34.25402400074559
345,1.4400000000000008,10.356741455941384,-34.3699074645161
346,1.3800000000000008,10.021100404164985,-32.75734849294994
347,1.620000000000001,10.134138627782246,-36.574229213813844
348,1.620000000000001,10.134209000988422,-36.58806634767792
349,1.620000000000001,10.134193871660418,-36.57749976745324
350,1.620000000000001,10.136465834566522,-36.57760795054698
351,1.620000000000001,10.12976381819015,-36.57212007232397
352,1.560000000000001,10.582549577372145,-35.095292373345856
353,1.620000000000001,10.141368428175273,-36.594389576904966
354,1.620000000000001,10.143281880805162,-36.58895206093939
355,1.620000000000001,10.138464895403375,-36.581610551587765
356,1.620000000000001,10.157112001799858,-36.59791695210714
357,1.4400000000000008,10.104213495423496,-34.2530563654957
358,1.4400000000000008,10.103277218400613,-34.251439751177244
359,1.4400000000000008,10.10373046508692,-34.25071504040339
360,1.4400000000000008,10.103936522151546,-34.25235481495632
361,1.4400000000000008,10.1037543344072,-34.25234373470606
362,1.4400000000000008,10.103956583166685,-34.252356381826374
363,1.4400000000000008,10.103752791585025,-34.252399146997874
364,1.4400000000000008,10.103933617745945,-34.25217717302889
365,1.4400000000000008,10.103898631715726,-34.251648725940406
366,1.4400000000000008,10.104235819885682,-34.255276888021285
367,1.4400000000000008,10.104412609105408,-34.25408799955506
368,1.5000000000000009,10.195129849133755,-36.351899811815315
369,1.620000000000001,10.142928160281905,-36.58862179970037
370,1.620000000000001,10.133690168701806,-36.582350466090226
371,1.620000000000001,10.140156731424552,-36.59624005180029
372,1.620000000000001,10.142961069722173,-36.58957981101492
373,1.620000000000001,10.136527390902348,-36.58990439212938
374,1.620000000000001,10.14202025742046,-36.59579807458171
375,1.620000000000001,10.147211408161635,-36.59641296266597
376,1.620000000000001,10.093847912505025,-36.577739055913064
377,1.620000000000001,10.094808915509212,-36.32511100749473
378,1.620000000000001,10.136398997938528,-36.57373634258461
379,1.620000000000001,10.131953419332229,-36.587131426319736
380,1.620000000000001,10.142251523706573,-36.58897449155912
381,1.620000000000001,10.135086179288399,-36.586587688565864
382,1.620000000000001,10.144205762473636,-36.597009621188285
383,1.620000000000001,10.138157354677865,-36.589312254028385
384,1.620000000000001,10.138953267249313,-36.58559715861512
385,1.620000000000001,10.137464560528826,-36.589456546530116
386,1.620000000000001,10.139865915296426,-36.593447748630055
387,1.620000000000001,10.12522127396266,-36.568113893115374
388,1.620000000000001,10.140568455522146,-36.58571496610891
389,1.620000000000001,10.140310687523824,-36.587061056206934
390,1.620000000000001,10.13945074483211,-36.591725474915606
391,1.620000000000001,10.13756287258057,-36.58254475776895
392,1.620000000000001,10.130948458977562,-36.576309595344135
393,1.620000000000001,10.13575547538772,-36.586914156942115
394,1.620000000000001,10.138933997779764,-36.58963805331483
395,1.620000000000001,10.142933807102871,-36.58645313941138
396,1.620000000000001,10.138211271422344,-36.58658236719006
397,1.620000000000001,10.142706270466492,-36.59267568470581
398,1.620000000000001,10.136394890399353,-36.5859780268887
399,1.620000000000001,10.133859122877066,-36.58623928531822
400,1.620000000000001,10.139969605463929,-36.58626438055089
401,1.620000000000001,10.144668653047333,-36.59311327287057
402,1.620000000000001,10.134929975651625,-36.580247783090414
403,1.620000000000001,10.133018929525875,-36.57808791478887
404,1.620000000000001,10.136982908427228,-36.579231981817216
405,1.620000000000001,10.135226393008761,-36.580112127156355
406,1.620000000000001,10.144426069394878,-36.6009727573153
407,1.620000000000001,10.141317672602227,-36.58584602535466
408,1.620000000000001,10.135015511835299,-36.586084382652274
409,1.620000000000001,10.135593241934085,-36.583896703684104
410,1.620000000000001,10.130356245777852,-36.57893804550252
411,1.620000000000001,10.13168809640937,-36.57886269113688
412,1.620000000000001,10.143169207442723,-36.59459050002882
413,1.620000000000001,10.133733435297415,-36.58449777838804
414,1.620000000000001,10.129799408415286,-36.58372397382141
415,1.620000000000001,10.132391213750003,-36.585364700588705
416,1.620000000000001,10.136767443983548,-36.58257074431934
417,1.620000000000001,10.141645832236303,-36.5955788404527
418,1.620000000000001,10.137592981654095,-36.59149830726533
419,1.620000000000001,10.134134461415778,-36.5845798566686
420,1.620000000000001,10.142816881173815,-36.59507472494339
421,1.620000000000001,10.136988580888694,-36.58070641769716
422,1.620000000000001,10.140581750470927,-36.583097909222346
423,1.620000000000001,10.137220893379443,-36.593803414132765
424,1.620000000000001,10.139763209410365,-36.597656715077854
425,1.620000000000001,10.13837659544544,-36.59424170615049
426,1.620000000000001,10.139362335147194,-36.59018225236982
427,1.620000000000001,10.139794074822573,-36.57664796512837
428,1.620000000000001,10.147661961574398,-36.59066692616697
429,1.620000000000001,10.138512238746744,-36.587066278148704
430,1.620000000000001,10.132603569218196,-36.576060792108635
431,1.620000000000001,10.139000157275468,-36.57560926295897
432,1.620000000000001,10.140282071018323,-36.58276429863449
433,1.620000000000001,10.133816779994918,-36.58940126386789
434,1.620000000000001,10.151044234964276,-36.60638869404576
435,1.5000000000000009,10.7805471079917,-35.12382763766216
436,1.4400000000000008,10.821441283079192,-35.02884431564103
437,1.620000000000001,10.134497576666002,-36.61571493644674
438,1.620000000000001,10.144638305342395,-36.62793561654062
439,1.4400000000000008,10.551055221785646,-33.93283021168059
440,1.560000000000001,10.04108638542255,-35.76749555988271
441,1.620000000000001,10.600105840985307,-37.050468237477254
442,1.4400000000000008,10.104284556068336,-34.2527143024563
443,1.4400000000000008,10.109395891817421,-34.25071594857739
444,1.4400000000000008,10.065426079953719,-34.24163391958202
445,1.4400000000000008,10.283792552656308,-34.29634190975332
446,1.4400000000000008,10.178520604462644,-34.27383954190819
447,1.4400000000000008,10.107465436086294,-34.245374264169115
448,1.4400000000000008,10.103670753746023,-34.24994010787816
449,1.4400000000000008,10.111129160814594,-34.25396026019559
450,1.4400000000000008,10.129900863241836,-34.26998346369362
451,1.4400000000000008,10.105238531422613,-34.244043719515076
452,1.4400000000000008,10.111275332948223,-34.25492584119077
453,1.4400000000000008,10.183953834108355,-34.26772264561846
454,1.5000000000000009,10.809103510272047,-36.77780085841606
455,1.4400000000000008,10.340817417928072,-34.010855493394985
456,1.4400000000000008,10.063898630136794,-33.63406328788007
457,1.4400000000000008,10.066356018668264,-33.63397743126452
458,1.4400000000000008,10.066358442894602,-33.637542894332455
459,1.4400000000000008,10.063492781704898,-33.632452340294634
460,1.4400000000000008,10.065418959818366,-33.63304364497003
461,1.4400000000000008,10.06270325497538,-33.631108250914416
462,1.4400000000000008,10.06447021558718,-33.63360970724046
463,1.4400000000000008,10.06594595670264,-33.637973760907464
464,1.4400000000000008,10.06409038339679,-33.63088466012521
465,1.4400000000000008,10.065094043862048,-33.63449343362171
466,1.4400000000000008,10.062354046144117,-33.623954121445394
467,1.4400000000000008,10.066727963002528,-33.63934057531426
468,1.4400000000000008,10.064286989634608,-33.64057098345925
469,1.5000000000000009,10.184916600591182,-35.663807594884624
470,1.5000000000000009,10.352334386180004,-35.771024822200374
471,1.4400000000000008,10.347933930192024,-33.88034399014923
472,1.4400000000000008,10.113063248457344,-33.71851630113401
473,1.4400000000000008,10.069189644524135,-33.65528160708002
474,1.4400000000000008,10.065092881740176,-33.63298744686601
475,1.4400000000000008,10.065887949226443,-33.63828466663913
476,1.4400000000000008,10.063835414867986,-33.63128809292668
477,1.4400000000000008,10.110669712672479,-33.66456116067523
478,1.4400000000000008,10.138787439755413,-33.7018633402144
479,1.5000000000000009,10.363922886242777,-35.741790982007004
480,1.4400000000000008,10.290658090436176,-33.812022083785266
481,1.4400000000000008,10.064679432346516,-33.632997219709665
482,1.4400000000000008,10.065968987654898,-33.63752970957445
483,1.4400000000000008,10.065063382759876,-33.63428380160535
484,1.4400000000000008,10.065515260126073,-33.63503182681126
485,1.4400000000000008,10.063614574632966,-33.63114132702232
486,1.4400000000000008,10.09331075719381,-33.62870775425269
487,1.4400000000000008,10.06535632794068,-33.63653611660247
488,1.4400000000000008,10.075812706996807,-33.63354396007503
489,1.4400000000000008,10.065642152782257,-33.63879380747233
490,1.4400000000000008,10.065723286299761,-33.638814339874855
491,1.4400000000000008,10.070279094414555,-33.63877280580041
492,1.4400000000000008,10.065445054390919,-33.6308991662185
493,1.4400000000000008,10.325085632300645,-34.025427018174106
494,1.4400000000000008,10.098318625696491,-33.63740785853993
495,4.679999999999988,10.446323048555024,7.241487461268056
496,5.0399999999999805,3.2333472859412713,80.69558674841363
497,4.859999999999984,10.410946750197683,1.470216367469054
498,2.520000000000002,10.004517763159829,2.8614876455538614
499,1.5000000000000009,10.78207872040548,-35.70044221470323
500,1.4400000000000008,10.230867074436619,-33.87863250755293
501,1.5000000000000009,10.381009088145987,-35.36951247032473
502,1.5000000000000009,10.382340592725846,-35.374619568322395
503,1.5000000000000009,10.381622393417178,-35.3727637904713
504,1.5000000000000009,10.390317103479466,-35.41350004117302
