time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.13604946407315158,0.08464927746534714,11.613413134261132,0.051932824262983956,0.07720038567742105,0.0,-0.4000009004237658,0.2594447506197374,2.5462477932522996,0.05183855018326728,0.12381917137618517,0.0,442.27680593476566,442.55752996333706,444.27560925817977,442.2506944440652
1.2600000000000007,-0.16180578754285974,0.10138563367089005,11.770781987683383,0.05566942655575069,0.08469669238228406,0.0,-0.4593366676566367,0.2987915455116595,2.6989252281205283,0.07761046011366571,0.12708584723724287,0.0,460.7414533581238,461.01321194094385,459.26503705969714,461.3070722218168
1.3200000000000007,-0.19102579695508362,0.12039729889324007,11.934232120640981,0.06044702635666255,0.09219130811329013,0.0,-0.5153709778649693,0.33536428715410016,2.7491810536405543,0.08337935569010595,0.12016461499188186,0.0,429.204612597014,428.6315831675397,429.4897247311304,429.9840407541364
1.3800000000000008,-0.22406801362903692,0.1419011722333946,12.104036603843516,0.06525993785252471,0.10036093641664934,0.0,-0.5868671717487934,0.3819442504266629,2.910421656526487,0.07299199061392415,0.15688751016857377,0.0,462.83773958955754,465.73431204277114,465.4497815797387,464.6409821076108
1.4400000000000008,-0.2618931184652346,0.16649774411685953,12.286418626586865,0.06937330587608326,0.1095435891994816,0.0,-0.6750678874234121,0.43841765082155737,3.168096164836167,0.057754783736301746,0.14398012952019126,0.0,495.0747833887223,494.14356884283785,494.0842981884968,492.9626358020556
1.5000000000000009,-0.3051869244556986,0.19454671264532034,12.483744190645407,0.0726633556305405,0.1180449784939448,0.0,-0.7690355068408545,0.49690014076283395,3.408531423072984,0.04824112614050188,0.13666949497663833,0.0,490.8514998993719,490.3252600092588,491.53282621935574,490.8289564654273
1.560000000000001,-0.35329429600871176,0.22555073696455405,12.68686063443802,0.07569984345641156,0.12697158766631134,0.0,-0.8352562568470457,0.5368030702702522,3.36200852286719,0.05496388176903136,0.16586472131277985,0.0,401.0996597990159,403.7650829460251,401.68931232126266,402.3004461858272
1.620000000000001,-0.4062429896006476,0.25941916407713633,12.892682227216033,0.07867152293746305,0.13682826562449169,0.0,-0.9307108148558452,0.5924330356153762,3.4980684708410723,0.03550526163405867,0.1609039037903836,0.0,461.78751446883257,461.420646098268,463.03517212435645,461.50315450198605
1.680000000000001,-0.4657394170974514,0.29702508158318536,13.110953534481688,0.0812144060880442,0.14592457079276766,0.0,-1.0536024415925944,0.6613046379259866,3.7764682851516187,0.05344767771719772,0.11692431474265272,0.0,507.17122247373663,504.0198517640403,503.509481897479,504.80662126867645
1.740000000000001,-0.5324225433032576,0.3386031857772598,13.343116547127755,0.08394411580982286,0.15294129230906073,0.0,-1.1698784419752577,0.7249077445467792,3.9614252530787764,0.02061072404034019,0.11698737406851352,0.0,480.48897557528545,480.5048874165922,481.32329102450245,478.8325114704239
