episode,runtime,enddistance,score
1,4.6199999999999894,10.296784723747473,1.152899463323641
2,3.5400000000000027,10.243814598826749,10.367022774342303
3,5.0399999999999805,9.834271615642486,4.930327392634435
4,4.6199999999999894,10.159779688534934,43.19350016594
5,2.2200000000000015,10.369573031682084,-9.820965043592949
6,1.560000000000001,10.088465154309016,-36.80693621783726
7,1.560000000000001,10.128912703518848,-36.7889149963643
8,1.560000000000001,10.070345053542557,-36.79862969759485
9,1.620000000000001,10.332903868955485,-37.83678559227073
10,4.919999999999983,10.516907558832596,20.734808096310456
11,5.0399999999999805,3.385079409570514,67.96144982790882
12,5.0399999999999805,9.5986944442298,14.206191216409668
13,1.4400000000000008,10.721603702140229,-33.83248016820945
14,1.4400000000000008,10.063341190455306,-33.62913921128588
15,1.4400000000000008,10.065758131680814,-33.63708503335579
16,1.4400000000000008,10.066749907099608,-33.637898835356445
17,1.4400000000000008,10.067941934949227,-33.6413681454915
18,1.4400000000000008,10.065330897425047,-33.636969610761675
19,1.4400000000000008,10.065962208098362,-33.64041498131112
20,1.4400000000000008,10.068247693989047,-33.643486847762304
21,1.4400000000000008,10.061172414786585,-33.62429866751785
22,1.4400000000000008,10.06154454957759,-33.62704396483665
23,1.4400000000000008,10.063592565626179,-33.628703096004145
24,1.4400000000000008,10.065333930700206,-33.634036851731395
25,1.4400000000000008,10.063487462988666,-33.63145314999582
26,1.4400000000000008,10.063751814859657,-33.63053724486686
27,1.4400000000000008,10.067440675583212,-33.63884597634563
28,1.4400000000000008,10.065785084549727,-33.63514076218561
29,1.4400000000000008,10.067307944474987,-33.6431359483105
30,1.4400000000000008,10.06697235575047,-33.643233106250335
31,1.4400000000000008,10.066285581438585,-33.63778673773514
32,1.4400000000000008,10.062380383171451,-33.62580089972099
33,1.4400000000000008,10.066255369250133,-33.6361362183423
34,1.4400000000000008,10.065907825273248,-33.63058169343039
35,1.4400000000000008,10.066920941025732,-33.64035569613338
36,1.4400000000000008,10.063419127315543,-33.63195257155164
37,1.4400000000000008,10.068199058735962,-33.64411670198511
38,1.4400000000000008,10.064986308637613,-33.634385390356854
39,1.4400000000000008,10.063213832563209,-33.631040804951915
40,1.4400000000000008,10.063296173083627,-33.63346082604155
41,1.4400000000000008,10.065094247878049,-33.63447000090768
42,1.4400000000000008,10.065612899477529,-33.63195682521765
43,1.4400000000000008,10.065287118492801,-33.63517416918208
44,1.4400000000000008,10.067628854509659,-33.64148933274355
45,1.4400000000000008,10.064721469264486,-33.63395192867532
46,1.4400000000000008,10.063752025098813,-33.628252368427184
47,1.4400000000000008,10.066685871292169,-33.63772155449837
48,1.4400000000000008,10.068734413403913,-33.648479546017306
49,1.4400000000000008,10.065515656515949,-33.63571422057714
50,1.4400000000000008,10.06374294377227,-33.6307977574669
51,1.4400000000000008,10.066264407677048,-33.633684603698015
52,1.4400000000000008,10.066593964463465,-33.63800392432044
53,1.4400000000000008,10.062935335360812,-33.624534916836744
54,1.4400000000000008,10.063987628694337,-33.62874972265322
55,1.4400000000000008,10.065066971760462,-33.63445013179593
56,1.4400000000000008,10.066209363719341,-33.64466920725994
57,1.4400000000000008,10.064826617501438,-33.63345872042955
58,1.4400000000000008,10.063988037968615,-33.636473442529585
59,1.4400000000000008,10.065568519601808,-33.636329265205354
60,1.4400000000000008,10.061854038229361,-33.62393745471897
