episode,runtime,enddistance,score
1,1.680000000000001,10.174271376321887,-31.149343658857216
2,1.680000000000001,10.159951838325757,-31.167815339090907
3,1.680000000000001,10.306679475674974,-31.21185389693241
4,1.5000000000000009,10.811281188050309,-33.374691259439494
5,1.620000000000001,10.191380328796447,-36.641635308220756
6,1.5000000000000009,10.546129072199316,-34.52290192251519
7,1.5000000000000009,10.29664363975104,-34.01431049141247
8,1.5000000000000009,10.85101479200681,-36.649473940176335
9,1.4400000000000008,10.103374188572184,-34.244445204526784
10,1.4400000000000008,10.1044013322014,-34.25353865079932
11,1.4400000000000008,10.103875989106449,-34.25384295499354
12,1.4400000000000008,10.103714713464784,-34.250335113438126
13,1.4400000000000008,10.102947002446793,-34.25212296939782
14,1.4400000000000008,10.395883243806775,-32.96440531194786
15,1.620000000000001,10.487517724309752,-33.3224343127053
16,1.9200000000000013,10.431210189522552,-40.63850209669083
17,1.9200000000000013,10.617548728581813,-40.094163071858226
18,1.5000000000000009,10.12351966020127,-32.338460983454596
19,1.4400000000000008,10.01471182174141,-33.584894176239324
20,1.4400000000000008,10.192515492894962,-34.031484599725026
21,1.5000000000000009,10.021053544517821,-32.002533443990785
22,1.5000000000000009,10.756571170362196,-35.266627677997086
23,1.4400000000000008,10.214303503720101,-33.28148203197704
24,1.5000000000000009,10.02498205031449,-31.860404921587552
25,1.620000000000001,10.084813062377778,-31.111629418033537
26,1.9200000000000013,10.40632013921042,-40.35850252060227
27,1.620000000000001,10.032225838591781,-32.2293132683441
28,1.9200000000000013,10.545163899721869,-40.24407492420395
29,1.740000000000001,10.60155540594928,-35.895384690830134
30,1.9200000000000013,10.43659006207735,-40.504394241485194
31,1.8600000000000012,10.528111859525483,-37.29707111524757
32,1.740000000000001,10.868465297790925,-33.601387540566215
33,1.8600000000000012,10.357635717047799,-37.32912490985717
34,1.8000000000000012,10.323000913485803,-34.269284596688976
35,1.620000000000001,10.288726302226499,-35.08256172273368
36,1.620000000000001,10.099744855250773,-34.72615187523875
