episode,runtime,enddistance,score
1,1.4400000000000008,10.43404703645356,3.4395215157182957
2,1.4400000000000008,10.437340934241654,3.4318535988111325
3,1.4400000000000008,10.422304552926834,3.464234441014131
4,1.5000000000000009,10.815552854909601,3.423501073738088
5,1.620000000000001,10.809713384702388,6.609382905261409
6,1.680000000000001,10.71708505201979,7.7213624886460135
7,1.620000000000001,10.385193216895557,6.558227230998705
8,1.620000000000001,10.235365307225399,6.454874449132525
9,1.8600000000000012,10.041921310026105,14.153969209763776
10,1.8000000000000012,10.236977620379365,14.045369296991707
11,1.8000000000000012,10.1605015009794,17.48707370897398
12,1.9800000000000013,10.099548386536013,25.413659563349015
13,5.0399999999999805,6.5068669550019145,149.33844010315082
14,3.1200000000000023,10.014874668684767,62.62864747000189
15,4.319999999999996,10.197215881822673,124.5919318950384
16,1.5000000000000009,10.803472301423424,2.249878576898584
17,1.5000000000000009,10.794763619715534,2.262048118029517
18,1.5000000000000009,10.800065968823505,2.2505980708294926
19,1.5000000000000009,10.794832053570687,2.2607159825746557
20,1.5000000000000009,10.800492916115614,2.2484048399245404
21,1.5000000000000009,10.795846350386155,2.257930323755897
22,1.5000000000000009,10.791930550555447,2.273836603840134
23,1.5000000000000009,10.797814674212454,2.2523322799435634
24,1.5000000000000009,10.796928195013122,2.252259489372845
25,1.5000000000000009,10.851496482367562,2.459290519772
26,1.560000000000001,10.468170139502837,6.548057221151438
27,1.9200000000000013,10.643361769454623,12.310872491150773
28,1.9200000000000013,10.737691724720765,12.197615765221748
29,1.620000000000001,10.803427830745381,7.1843505253891395
30,1.620000000000001,10.542377598663043,8.056894269238615
31,1.9200000000000013,10.572263867638513,12.381377365736858
32,1.620000000000001,10.50893932767358,8.249226704906874
33,1.9200000000000013,10.777823974859645,12.17055999899342
34,1.9200000000000013,10.78879606615755,12.1411188786547
35,1.9200000000000013,10.77902874815939,12.173612046141873
36,1.9200000000000013,10.790522688341028,12.149955376464904
37,1.8600000000000012,10.01385345404613,12.673397923071864
38,1.8600000000000012,10.008123673620055,12.682611306381604
39,1.8600000000000012,10.004864178007832,12.699573244220442
40,1.9200000000000013,10.767884060530713,12.327767500445416
41,1.5000000000000009,10.643526533815633,3.366956738252541
42,1.5000000000000009,10.246410768187742,4.362953572367258
43,1.560000000000001,10.113781095009847,7.037639731769253
44,1.5000000000000009,10.709417538453367,3.155590727800629
45,1.5000000000000009,10.791667311170121,2.2779553630606015
46,1.5000000000000009,10.797398468373418,2.2574354956641907
47,1.5000000000000009,10.827008137051575,2.192781474409799
48,1.5000000000000009,10.793357685398757,2.269881592531183
49,1.5000000000000009,10.797684542514386,2.2580435495279376
50,1.5000000000000009,10.793934502035617,2.261526246754611
51,1.5000000000000009,10.796551058721805,2.254491533941765
52,1.5000000000000009,10.79261090438361,2.265969665704903
53,1.5000000000000009,10.797998668059957,2.2542515403713734
54,1.5000000000000009,10.794591557252955,2.2636699549918875
55,1.5000000000000009,10.79739301879556,2.262994419799619
56,1.5000000000000009,10.79714214400813,2.2576957600766514
57,1.5000000000000009,10.793615480181305,2.2629633448369715
58,1.5000000000000009,10.798388352685087,2.255224582807608
59,1.5000000000000009,10.797139212283158,2.2559214387170563
60,1.5000000000000009,10.798224037785157,2.253334354342407
61,1.5000000000000009,10.799249993172442,2.251162088546571
62,1.5000000000000009,10.796746317987097,2.2552503351868998
63,1.5000000000000009,10.796832058845025,2.2575731258230394
64,1.5000000000000009,10.792492744892812,2.265357854801958
65,1.5000000000000009,10.80133752193589,2.247123436070348
66,1.5000000000000009,10.79552849947652,2.262252784135961
67,1.5000000000000009,10.799354239491707,2.2519551420215658
68,1.5000000000000009,10.793300999430349,2.2668859043554943
69,1.5000000000000009,10.793718849326941,2.26493968026104
70,1.5000000000000009,10.798306460634096,2.253238461572359
71,1.5000000000000009,10.793158409303553,2.265525447703335
72,1.5000000000000009,10.711708165535429,3.0624668350853224
73,1.5000000000000009,10.794012991615725,2.268464342263401
74,1.5000000000000009,10.79410039479977,2.26243079634524
75,1.5000000000000009,10.7974643878605,2.2553846025894733
76,1.5000000000000009,10.796070791300576,2.255048641954792
77,1.5000000000000009,10.79831418015645,2.2523035130814275
78,1.5000000000000009,10.792350414901321,2.2660028079616144
79,1.5000000000000009,10.795340599688155,2.261253679404229
80,1.5000000000000009,10.794561312325976,2.2627220943070245
81,1.5000000000000009,10.795879253067152,2.2576168524324483
82,1.5000000000000009,10.797732662143565,2.2550796320277344
83,1.5000000000000009,10.796484832011878,2.25684253562106
84,1.5000000000000009,10.793688739056295,2.2698407581603686
85,1.5000000000000009,10.793183256701761,2.2651537491856297
86,1.5000000000000009,10.79377404040187,2.266338242340494
87,1.5000000000000009,10.796092759822846,2.2586481219664734
88,1.5000000000000009,10.795830749020922,2.2598625823572878
89,1.5000000000000009,10.796627794056802,2.259055166142603
90,1.5000000000000009,10.796927734174886,2.2558826671825782
91,1.5000000000000009,10.795956922881356,2.2631499799561983
92,1.5000000000000009,10.795030853402363,2.2635064864088292
93,1.5000000000000009,10.796720543614603,2.2558836343786917
94,1.5000000000000009,10.795578903054391,2.2587986157378097
95,1.5000000000000009,10.798489044923206,2.250568726492824
96,1.5000000000000009,10.79527697719861,2.257929233419573
97,1.5000000000000009,10.79470926170538,2.2621651045620252
98,1.5000000000000009,10.801329114881845,2.2452772043344007
99,1.5000000000000009,10.797350472570882,2.2563785828528156
100,1.5000000000000009,10.796634033513518,2.257631757242279
101,1.5000000000000009,10.79596685111256,2.2610730279514115
102,1.5000000000000009,10.794779992228458,2.261800477452371
103,1.5000000000000009,10.79627190788405,2.2597888086364293
104,1.5000000000000009,10.797580792510475,2.2564605742171913
105,1.5000000000000009,10.797241006876973,2.252210208814548
106,1.5000000000000009,10.79774947659285,2.253579981361038
107,1.5000000000000009,10.794345352005049,2.2635785766427805
108,1.5000000000000009,10.796595537220167,2.260096083521919
109,1.5000000000000009,10.796524746467322,2.255480414225049
110,1.5000000000000009,10.797171194716304,2.253739736326861
111,1.5000000000000009,10.797397643595417,2.256618173818481
112,1.5000000000000009,10.79495379581711,2.2638913583080296
113,1.5000000000000009,10.794447821386175,2.2653642980652955
114,1.5000000000000009,10.79432717281329,2.2622777971563486
115,1.5000000000000009,10.79524433359811,2.2584787645363393
116,1.5000000000000009,10.579393229203868,2.580805890739015
117,1.9200000000000013,10.786084119422993,12.162335734779374
118,1.8600000000000012,10.609855312896087,12.020535276028317
119,1.5000000000000009,10.801165170040859,2.2460481491198734
120,1.5000000000000009,10.796665283284634,2.257963960221485
121,1.5000000000000009,10.79499265706987,2.258682473737322
122,1.5000000000000009,10.794301160910003,2.2611581033490276
123,1.5000000000000009,10.7960873271791,2.257567596301681
124,1.5000000000000009,10.797949284587615,2.25220049114105
125,1.5000000000000009,10.796217537149234,2.2570992125799645
126,1.5000000000000009,10.796279546076544,2.2545076581910424
127,1.5000000000000009,10.793705091901703,2.2632841604646226
128,1.5000000000000009,10.790768550394624,2.2723771484347255
129,1.4400000000000008,10.029647056185958,2.994767443206984
130,2.3400000000000016,10.171664402084426,41.31620415676013
131,1.560000000000001,10.015612594824045,5.39536543062236
132,1.560000000000001,10.00435185805649,5.435022820432266
133,1.560000000000001,10.008423545860325,5.415547115198305
134,1.560000000000001,10.025901909868633,5.363557833239157
135,1.560000000000001,10.022702266840271,5.3736558982979075
136,1.560000000000001,10.013097024739638,5.404814464582993
137,1.620000000000001,10.79789345620924,4.73230039058703
138,1.8600000000000012,10.01065948884954,12.671188967476963
139,1.9200000000000013,10.75853611121681,12.169973775580823
140,1.9200000000000013,10.78759164623448,12.155285774846305
141,1.9200000000000013,10.793103943389667,12.135790986557588
142,1.9200000000000013,10.25745819409054,12.544157862849689
143,1.620000000000001,10.779686040456408,4.702391997730383
144,1.9200000000000013,10.720950624639961,12.248020072299141
145,1.9200000000000013,10.784234659617592,12.165534502618497
146,1.9200000000000013,10.786185313738844,12.14400087763748
147,1.8600000000000012,10.00277798810809,12.692812462257415
148,1.9200000000000013,10.773163401602142,12.154523065397045
149,1.8600000000000012,10.003900463894096,12.697678415425822
150,1.8600000000000012,10.013801759686485,12.661434652478329
151,1.9200000000000013,10.791124340835156,12.135274064989815
152,1.9200000000000013,10.282588144726896,12.497123560971726
153,1.560000000000001,10.023909612419613,5.3704910267173664
154,1.560000000000001,10.018465940644552,5.3851819733531
155,1.560000000000001,10.022027071161462,5.371911227557247
156,1.560000000000001,10.024141661718646,5.366867439275627
157,1.560000000000001,10.006304612923525,5.421897370129504
158,1.560000000000001,10.001225522516606,5.437645437732613
159,1.560000000000001,10.003670109953546,5.433954247882257
160,1.560000000000001,10.006663765025797,5.423983710995258
161,1.560000000000001,10.012360828964937,5.407748068965046
162,1.620000000000001,10.8219408842086,4.762647319283846
163,1.560000000000001,10.00267754369735,5.432818443186058
164,1.560000000000001,10.010930218382835,5.407543242299516
165,1.560000000000001,10.024487423334408,5.364622031107292
166,1.560000000000001,10.266256028858999,4.690056666844842
167,1.560000000000001,10.545593174493918,3.7205118401958437
168,1.4400000000000008,10.076000776800026,2.4733427217841557
169,1.4400000000000008,10.078126776643346,2.471616520314114
170,1.4400000000000008,10.077520096407374,2.4726764419041967
171,1.4400000000000008,10.076910424218122,2.4729890053464594
172,1.4400000000000008,10.07658889721032,2.4744212749082735
173,1.4400000000000008,10.077172904752777,2.472264864170465
174,1.4400000000000008,10.076485031057427,2.4724791006582674
175,1.5000000000000009,10.665409375247746,1.9439045776329573
176,1.560000000000001,10.170177511880985,4.183448799238779
177,1.560000000000001,10.177441141752816,4.167024847940687
178,1.560000000000001,10.177949718118878,4.1651100094533025
179,1.560000000000001,10.172609901946885,4.179153304079978
180,1.560000000000001,10.176856504978728,4.171230036798745
181,1.560000000000001,10.168609496700606,4.190451011698082
182,1.560000000000001,10.586548426609783,3.778026605048902
183,1.3800000000000008,10.289158044464052,0.914429622054964
184,1.5000000000000009,10.164847620919893,2.979225946535834
185,1.5000000000000009,10.794701734330282,2.258893647340174
186,1.5000000000000009,10.796715955420451,2.258264882515322
187,1.5000000000000009,10.698021679452687,2.2987659722713776
188,1.560000000000001,10.16778915316815,4.194473986009525
189,1.5000000000000009,10.886056814197753,2.9407461090516582
190,1.4400000000000008,10.163530118878867,2.4263757157651904
191,1.560000000000001,10.163818884885764,4.200454191662401
192,1.560000000000001,10.174769494519015,4.165590185318708
193,1.560000000000001,10.172138890807771,4.177374994575969
194,1.560000000000001,10.166782724769812,4.198746657343067
195,1.560000000000001,10.181207982708754,4.1550937447299905
196,1.560000000000001,10.167598592434008,4.1897187829849685
197,1.560000000000001,10.166285009506998,4.190030744343274
198,1.560000000000001,10.173865177324334,4.17913761327292
199,1.560000000000001,10.170157503625713,4.193656951281159
200,1.560000000000001,10.175066236559202,4.170598451440281
201,1.560000000000001,10.171973284539204,4.179158186191489
202,1.5000000000000009,10.161567719461416,3.7188656767896706
203,1.4400000000000008,10.076862759034173,2.473285136377366
204,1.4400000000000008,10.078491181657755,2.4714654051821623
205,1.4400000000000008,10.076365706921688,2.4751435509522777
206,1.4400000000000008,10.076739110308143,2.474163802200514
207,1.4400000000000008,10.07768471435869,2.4721673687420056
208,1.4400000000000008,10.078604150693344,2.4714276818508134
209,1.4400000000000008,10.078631745939528,2.4719689611776112
210,1.4400000000000008,10.076268781060092,2.4736844717908593
211,1.4400000000000008,10.076772464844083,2.473284123977139
212,1.4400000000000008,10.075245812694922,2.473894590372711
213,1.560000000000001,10.02119489072629,5.031506494804937
214,1.620000000000001,10.133262196208834,6.027493727003176
215,1.620000000000001,10.140405303463481,6.020540507211684
216,1.620000000000001,10.141539631215,6.0139253689912415
217,1.620000000000001,10.141039725117585,6.025676720857098
218,1.620000000000001,10.133956757942222,6.035595755413429
219,1.620000000000001,10.135764948765507,6.024840489267054
220,1.620000000000001,10.144027739743356,6.012482561965582
221,1.620000000000001,10.136030149175953,6.023597346774358
222,1.620000000000001,10.136044621871,6.028178537077393
223,1.620000000000001,10.136434082102422,6.022316901455823
224,1.620000000000001,10.13341592502727,6.0276225802355805
225,1.620000000000001,10.141938620578347,6.018510182142537
226,1.620000000000001,10.136206753542558,6.025822845182592
227,1.620000000000001,10.129853811257512,6.031276391646027
228,1.620000000000001,10.133948048051142,6.027503306064139
229,1.620000000000001,10.13774824872488,6.013584244156078
230,1.620000000000001,10.135065912032154,6.02929728045035
231,1.620000000000001,10.129648201872362,6.027781419895413
232,1.620000000000001,10.136228107794244,6.017327444967753
233,1.620000000000001,10.139537822099083,6.023578572154854
234,1.620000000000001,10.143466925897535,6.017425838154476
235,1.620000000000001,10.136466473968694,6.025135156519628
236,1.620000000000001,10.140310430973658,6.018635375180796
237,1.620000000000001,10.062485018281084,6.065759175156884
238,1.620000000000001,10.000016780255388,6.095244749510254
239,1.620000000000001,10.139639545185325,6.011711169314797
240,1.620000000000001,10.138765349860089,6.023254129118304
241,1.620000000000001,10.139129054650756,6.021680803748151
242,1.620000000000001,10.133677550042286,6.024655653478937
243,1.620000000000001,10.13432899078525,6.025508876562504
244,1.620000000000001,10.138913429873545,6.021831787848461
245,1.620000000000001,10.140159360559718,6.011556254587158
246,1.620000000000001,10.132085162160434,6.0357773859865205
247,1.5000000000000009,10.796992328664723,2.254566704289725
248,1.5000000000000009,10.792747464371482,2.268377054716047
249,1.5000000000000009,10.79709783938695,2.2554647597946014
250,1.5000000000000009,10.79136156851675,2.2724347940402154
251,1.5000000000000009,10.796448214610676,2.2546291718321254
252,1.5000000000000009,10.793764551785117,2.2648019632768506
253,1.5000000000000009,10.793824002857583,2.265802368669732
254,1.5000000000000009,10.797686349386302,2.2563910641530356
