episode,runtime,enddistance,score
1,3.900000000000003,10.060500941222369,98.67657871934242
2,1.8000000000000012,10.369421432561447,17.338633632192188
3,1.560000000000001,10.394586159132592,3.4471245466945217
4,1.560000000000001,10.39172115665832,3.4508154977082235
5,1.560000000000001,10.401385871085266,3.4253213018497752
6,1.560000000000001,10.398416372995648,3.437179753613678
7,1.560000000000001,10.392552694806184,3.4471830578738585
8,1.560000000000001,10.39834982509244,3.434873513486992
9,1.560000000000001,10.402514646432818,3.42363948943391
10,1.560000000000001,10.397414910451523,3.4391176768795364
11,1.5000000000000009,10.013293021244541,3.831919640154065
12,1.5000000000000009,10.60334719436739,2.4137421303361473
13,5.0399999999999805,6.974454438711178,143.13159247948118
14,4.379999999999995,10.098744377165799,119.87415026453164
15,4.739999999999987,10.476416370128888,126.03610272165184
16,4.919999999999983,10.358931205281381,131.13496158631375
17,4.199999999999998,10.485220332722239,107.87703760566093
18,4.020000000000002,10.243642067782787,102.89772973553644
19,5.0399999999999805,7.079534229308076,143.34185200828372
20,5.0399999999999805,9.956173563199533,138.94999976457916
21,4.259999999999997,10.249274475654403,112.85811970384296
22,4.319999999999996,10.422083984856627,113.11524388377786
23,5.0399999999999805,7.3872679141714785,146.98766550125336
24,3.900000000000003,10.024671456988326,97.63453134575755
25,4.080000000000001,10.475201619973497,100.57990326226806
26,4.080000000000001,10.461982927941524,103.02782081328687
27,4.080000000000001,10.016305957756893,109.58714141571623
28,4.679999999999988,10.449853405552357,129.6698282112092
29,4.499999999999992,10.021031633254605,115.0248990488631
30,3.780000000000003,10.194727677552569,88.62281187678866
31,5.0399999999999805,7.716970079261043,149.4654655123525
32,4.739999999999987,10.429333804985381,126.7269388469563
33,4.799999999999986,10.374449973178486,137.78855656647468
34,4.799999999999986,10.495843023741925,132.69484333214416
35,4.679999999999988,10.414892684598438,120.29028404236941
36,4.559999999999991,10.328813387887006,118.41933924157772
37,4.559999999999991,10.01458277790725,126.78087884419469
38,4.859999999999984,10.38395693000862,137.15099959699313
39,5.0399999999999805,8.127471255080446,151.19855067281938
40,5.0399999999999805,8.093501743602044,157.0638263908117
41,5.0399999999999805,3.758989686285215,166.5873113313488
42,5.0399999999999805,4.114891832909682,166.64440231276114
43,4.14,10.474036735340393,107.14271407296182
44,5.0399999999999805,6.655833826060326,154.59624376899245
45,5.0399999999999805,7.078745969493773,150.07055887591838
46,4.379999999999995,10.488652961814669,118.65826129412072
47,4.499999999999992,10.344602558653074,125.6507250423052
48,3.900000000000003,10.471339886288456,94.85807007046031
49,5.0399999999999805,5.765476032325816,159.65182516194469
50,5.0399999999999805,10.0325825254383,146.06942225807913
51,5.0399999999999805,6.423289282455209,151.16652496198552
52,5.0399999999999805,8.847941779263637,150.22262265455885
53,4.559999999999991,10.29544861783161,117.94237932754625
54,4.679999999999988,10.409235746809038,123.0226341190276
55,4.559999999999991,10.200277627216296,121.35632909969813
56,3.900000000000003,10.086881361971292,97.43536018047408
57,4.919999999999983,10.30518177515104,137.05421236763
58,4.919999999999983,10.251718718071793,146.59787260344586
59,4.499999999999992,10.458382634898191,118.87901757732288
60,3.840000000000003,10.226976707702915,95.35301434570765
61,4.499999999999992,10.067761810980148,124.98386474473106
62,3.960000000000003,10.04037713382188,101.08534610587135
63,3.840000000000003,10.577298752354384,94.99915796107514
64,4.859999999999984,10.163688094575097,129.00363091569793
65,3.780000000000003,10.673030954395449,96.30594797337986
66,1.560000000000001,10.396002370258358,3.4413734374190827
67,1.560000000000001,10.392941245388101,3.442355836404614
68,1.560000000000001,10.390903984517081,3.4526764298068295
69,1.560000000000001,10.39371569245746,3.4471016180389715
70,1.560000000000001,10.397910092769639,3.436596934093262
71,1.560000000000001,10.392266312491486,3.4478961733052405
72,1.560000000000001,10.39290964739107,3.4460358731676055
73,1.560000000000001,10.386260034851059,3.4636294365462454
74,1.560000000000001,10.40121866761763,3.42999598158742
75,1.560000000000001,10.394460552804986,3.442096447572421
76,1.560000000000001,10.398631190102652,3.4331441541236574
77,1.560000000000001,10.395582109518704,3.442938845512355
78,1.560000000000001,10.399093577161647,3.434763332708884
79,1.560000000000001,10.39258574524038,3.4508245773210278
80,1.560000000000001,10.3983290685813,3.436030053018939
81,1.560000000000001,10.393604651215082,3.437371489116085
82,1.560000000000001,10.392961444790116,3.4453548152313624
83,1.560000000000001,10.390070428641307,3.4529427125337664
84,1.560000000000001,10.394044377715224,3.4460540100400316
85,1.560000000000001,10.398419566444772,3.439812916442392
86,1.560000000000001,10.394488347940307,3.444394735818208
87,1.560000000000001,10.397123109026776,3.4391160814123527
88,1.560000000000001,10.399958301976877,3.4343364265980005
89,1.560000000000001,10.393740120700963,3.44055110665236
90,1.560000000000001,10.394094757661891,3.4443513353090545
91,1.560000000000001,10.389964329079653,3.452369909117502
92,1.560000000000001,10.401273221020205,3.4240474945961186
93,1.560000000000001,10.400997509415824,3.4328269826610573
94,1.560000000000001,10.38588744309408,3.4580779041782064
95,1.560000000000001,10.397415941804045,3.4363300984360485
96,1.560000000000001,10.389940733064023,3.4509439238233925
97,1.560000000000001,10.393923894701793,3.4399774548302506
98,1.560000000000001,10.397066746729227,3.44043850760107
99,1.560000000000001,10.40111247726636,3.4258568902231303
100,1.560000000000001,10.394814694774068,3.441936025804332
101,1.560000000000001,10.389022541968446,3.4522591517221004
102,1.560000000000001,10.386825558219812,3.4622807753515885
103,1.560000000000001,10.389464969292344,3.4577842470391538
104,1.560000000000001,10.397162504514935,3.4364030275754542
105,1.560000000000001,10.397698816988235,3.432258296660556
106,1.560000000000001,10.389882108394131,3.4529689515767674
107,1.560000000000001,10.392447926828593,3.4473016829532432
108,1.560000000000001,10.391950120239134,3.4490631816673814
109,1.560000000000001,10.39434033777523,3.4426505012566584
110,1.560000000000001,10.398846739952702,3.439016515724639
111,1.560000000000001,10.392676651461773,3.4495379846998064
112,1.560000000000001,10.39412876865865,3.444986144867829
113,1.560000000000001,10.391441921252321,3.4509875384326065
114,1.560000000000001,10.386201849078207,3.460267490777011
115,1.560000000000001,10.429056004181717,3.4376714767858774
116,1.4400000000000008,10.065644426207323,2.830227022712684
117,1.4400000000000008,10.243985729119421,2.7593714237334854
118,4.739999999999987,10.381277962967548,133.11364303872244
119,4.979999999999982,10.245818821616503,137.69684875935238
120,4.080000000000001,10.44927339794019,103.5133470364375
121,5.0399999999999805,4.871397940020349,162.72411134191418
122,5.0399999999999805,9.509532582403216,142.65648033961287
123,5.0399999999999805,7.59927656774122,154.59497856322346
124,5.0399999999999805,8.51944624716334,129.4844525420874
125,4.559999999999991,10.12975473266451,121.52915392676942
126,5.0399999999999805,9.250582704719289,138.21207555374974
127,5.0399999999999805,5.537143096051509,161.71807391448328
128,5.0399999999999805,7.212032848013467,159.08250412469314
129,5.0399999999999805,7.3470217361208485,149.4914454520076
130,5.0399999999999805,5.790995930619636,159.2608545897411
131,4.679999999999988,10.436382706727533,126.75875928578971
132,4.439999999999993,10.30012883886302,111.91180091623285
133,5.0399999999999805,8.83311849157962,133.37671329216045
134,5.0399999999999805,6.912558490173318,148.82920511160944
135,4.439999999999993,10.179920603160554,114.55944922329832
136,4.439999999999993,10.411070565043474,114.1366765231674
137,3.780000000000003,10.481718575548127,89.7690154552231
138,4.080000000000001,10.257727336461329,108.70233593297642
139,5.0399999999999805,10.09686579826294,136.61754310383566
140,5.0399999999999805,8.4587912817768,149.14335051481416
141,5.0399999999999805,8.095498454083497,151.0996160615017
142,4.14,10.195132689724762,107.64431673108325
143,5.0399999999999805,3.6279583180340365,154.56037866584842
144,4.499999999999992,10.5260158760484,120.39351290258007
145,4.499999999999992,10.412486442858203,119.89225185019066
146,5.0399999999999805,8.82592038437505,138.01136276272194
147,4.979999999999982,10.298336039963921,139.69381626525424
148,5.0399999999999805,4.055719505307289,166.66989559691848
149,5.0399999999999805,4.633845923270492,154.89048242230425
150,2.4000000000000017,10.481472761367737,45.05122709736317
151,1.4400000000000008,10.067134426672547,2.8215200395371713
152,1.4400000000000008,10.067844348348062,2.819209706310315
153,1.4400000000000008,10.062754212831372,2.835800938937838
154,1.4400000000000008,10.063910733977346,2.833354417570754
155,1.4400000000000008,10.06349996028006,2.832145436823089
156,1.3800000000000008,10.05099823200632,2.6457552280144
157,5.0399999999999805,6.654994558588017,155.70991299016285
